팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,후위_성공률,속공_성공률,퀵오픈_성공률,서브_성공률,디그_시도,디그_성공,세트_시도,세트_성공,블로킹_시도,블로킹_성공,범실_범실,포지션,득점점유율,스타팅멤버
우리카드,2017-10-27,1,파다르,66.67,65.22,70.83,0.0,50.0,1.0,6,3,4,0,11,5,14,R,0.5365853658536586,1
우리카드,2017-10-27,1,나경복,55.0,50.0,100.0,0.0,33.33,0.4,5,5,3,2,5,1,7,L,0.1707317073170731,1
우리카드,2017-10-27,1,한성정,50.0,42.86,100.0,0.0,50.0,0.0,4,3,2,0,5,0,5,L,0.0975609756097561,1
우리카드,2017-10-27,1,우상조,66.67,0.0,0.0,66.67,0.0,0.0,3,1,4,1,10,3,2,C,0.0853658536585365,1
우리카드,2017-10-27,1,유광우,50.0,50.0,0.0,0.0,0.0,0.8,11,8,79,52,7,0,0,S,0.0609756097560975,1
우리카드,2017-10-27,1,김은섭,50.0,0.0,0.0,50.0,0.0,0.0,4,4,1,0,20,2,3,C,0.048780487804878,1
우리카드,2017-10-27,1,김동훈,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,S,0.0,0
우리카드,2017-10-27,1,김정환,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,L,0.0,0
우리카드,2017-10-27,1,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,6,4,3,1,0,0,0,Li,0.0,0
우리카드,2017-10-27,1,정민수,0.0,0.0,0.0,0.0,0.0,0.0,5,5,4,2,0,0,0,Li,0.0,0
OK저축은행,2017-10-27,0,브람,45.0,15.38,78.57,0.0,36.36,1.2,5,4,1,0,6,0,5,R,0.3636363636363636,1
OK저축은행,2017-10-27,0,송명근,40.0,44.44,25.0,0.0,50.0,0.2,9,5,4,0,12,2,7,L,0.2272727272727272,1
OK저축은행,2017-10-27,0,송희채,41.18,16.67,0.0,0.0,66.67,0.2,9,6,3,0,8,1,7,L,0.1363636363636363,1
OK저축은행,2017-10-27,0,한상길,83.33,0.0,0.0,83.33,0.0,0.0,0,0,1,0,3,1,2,C,0.0909090909090909,1
OK저축은행,2017-10-27,0,이효동,50.0,50.0,0.0,0.0,0.0,0.0,5,3,60,32,5,2,1,S,0.0606060606060606,1
OK저축은행,2017-10-27,0,김정훈,33.33,0.0,0.0,33.33,0.0,0.0,1,1,0,0,6,2,0,C,0.0454545454545454,0
OK저축은행,2017-10-27,0,김요한,50.0,100.0,0.0,0.0,100.0,0.0,0,0,0,0,1,0,0,C,0.0303030303030303,0
OK저축은행,2017-10-27,0,이민규,0.0,0.0,0.0,0.0,0.0,0.33,5,3,32,13,1,1,1,S,0.0303030303030303,0
OK저축은행,2017-10-27,0,박원빈,25.0,100.0,0.0,0.0,0.0,0.0,0,0,1,0,9,0,0,C,0.0151515151515151,1
OK저축은행,2017-10-27,0,이시몬,0.0,0.0,0.0,0.0,0.0,0.0,6,6,1,0,0,0,0,Li,0.0,0
OK저축은행,2017-10-27,0,정성현,0.0,0.0,0.0,0.0,0.0,0.0,5,5,3,0,0,0,0,Li,0.0,0
대한항공,2017-10-28,0,가스파리니,47.5,22.22,66.67,0.0,75.0,0.67,8,5,1,1,10,1,7,R,0.5,1
대한항공,2017-10-28,0,정지석,57.14,75.0,0.0,0.0,80.0,0.0,12,11,3,0,8,2,2,L,0.2272727272727272,1
대한항공,2017-10-28,0,곽승석,30.0,0.0,100.0,0.0,25.0,0.0,4,3,1,0,5,0,5,L,0.0681818181818181,1
대한항공,2017-10-28,0,진성태,50.0,0.0,0.0,66.67,0.0,0.0,0,0,0,0,8,1,1,C,0.0681818181818181,1
대한항공,2017-10-28,0,조재영,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,9,3,0,C,0.0681818181818181,0
대한항공,2017-10-28,0,김학민,100.0,100.0,0.0,0.0,100.0,0.0,0,0,1,0,2,0,1,L,0.0454545454545454,0
대한항공,2017-10-28,0,신영수,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,L,0.0227272727272727,0
대한항공,2017-10-28,0,한선수,0.0,0.0,0.0,0.0,0.0,0.0,6,4,58,30,4,0,1,S,0.0,1
KB손해보험,2017-10-28,1,이강원,52.78,28.57,54.55,0.0,88.89,0.33,5,3,2,0,7,2,7,R,0.4583333333333333,1
KB손해보험,2017-10-28,1,알렉스,41.94,40.91,40.0,0.0,50.0,1.0,11,9,1,0,7,2,8,L,0.375,1
KB손해보험,2017-10-28,1,황두연,50.0,33.33,100.0,0.0,50.0,0.0,5,3,4,1,1,0,1,L,0.0625,0
KB손해보험,2017-10-28,1,이선규,50.0,0.0,0.0,66.67,0.0,0.0,2,2,1,0,5,1,0,C,0.0625,1
KB손해보험,2017-10-28,1,황택의,0.0,0.0,0.0,0.0,0.0,0.67,5,4,56,30,4,0,3,S,0.0416666666666666,0
KB손해보험,2017-10-28,1,곽동혁,0.0,0.0,0.0,0.0,0.0,0.0,9,6,7,4,0,0,0,Li,0.0,0
한국전력,2017-10-29,0,전광인,46.15,36.36,66.67,0.0,44.44,0.33,7,4,7,1,3,1,7,L,0.4242424242424242,1
한국전력,2017-10-29,0,펠리페,19.23,5.56,50.0,0.0,0.0,0.0,4,2,4,1,4,1,7,R,0.1818181818181818,1
한국전력,2017-10-29,0,공재학,50.0,25.0,0.0,0.0,100.0,0.0,8,7,2,0,7,2,2,L,0.1818181818181818,1
한국전력,2017-10-29,0,이재목,100.0,0.0,0.0,100.0,0.0,0.33,3,2,0,0,5,0,3,C,0.1212121212121212,1
한국전력,2017-10-29,0,윤봉우,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,7,2,1,C,0.0606060606060606,1
한국전력,2017-10-29,0,권영민,0.0,0.0,0.0,0.0,0.0,0.0,1,1,34,11,1,1,0,S,0.0303030303030303,1
한국전력,2017-10-29,0,김진수,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0,0,0,Li,0.0,0
삼성화재,2017-10-29,1,타이스,53.13,46.15,58.33,0.0,57.14,0.0,1,1,2,1,5,0,4,L,0.34,1
삼성화재,2017-10-29,1,박철우,73.33,66.67,85.71,0.0,50.0,0.0,5,5,1,1,0,0,1,R,0.22,1
삼성화재,2017-10-29,1,김규민,50.0,0.0,0.0,50.0,0.0,0.33,1,1,1,0,11,6,0,C,0.16,1
삼성화재,2017-10-29,1,박상하,75.0,100.0,0.0,66.67,0.0,0.0,1,0,2,2,11,4,1,C,0.14,1
삼성화재,2017-10-29,1,류윤식,42.86,100.0,0.0,0.0,50.0,0.33,2,2,2,0,6,1,5,L,0.1,1
삼성화재,2017-10-29,1,황동일,33.33,33.33,0.0,0.0,0.0,0.0,5,5,53,29,4,0,2,S,0.02,1
삼성화재,2017-10-29,1,이민욱,0.0,0.0,0.0,0.0,0.0,0.33,2,2,1,0,0,0,0,S,0.02,0
삼성화재,2017-10-29,1,부용찬,0.0,0.0,0.0,0.0,0.0,0.0,11,9,1,0,0,0,0,Li,0.0,0
현대캐피탈,2017-10-31,1,안드레아스,62.5,61.11,71.43,0.0,42.86,0.25,9,8,4,0,9,1,3,L,0.380281690140845,1
현대캐피탈,2017-10-31,1,문성민,47.83,33.33,62.5,100.0,40.0,0.5,8,7,7,1,10,0,3,R,0.1830985915492957,1
현대캐피탈,2017-10-31,1,박주형,31.82,29.41,0.0,0.0,50.0,0.75,10,9,3,1,9,1,4,L,0.1549295774647887,1
현대캐피탈,2017-10-31,1,신영석,63.64,100.0,0.0,55.56,0.0,0.0,3,3,3,0,11,4,2,C,0.1549295774647887,1
현대캐피탈,2017-10-31,1,김재휘,50.0,100.0,0.0,40.0,0.0,0.0,1,0,1,1,18,3,1,C,0.0845070422535211,1
현대캐피탈,2017-10-31,1,노재욱,0.0,0.0,0.0,0.0,0.0,0.0,13,10,80,44,5,2,1,S,0.028169014084507,1
현대캐피탈,2017-10-31,1,이시우,0.0,0.0,0.0,0.0,0.0,0.25,0,0,1,0,0,0,1,L,0.0140845070422535,0
현대캐피탈,2017-10-31,1,박종영,0.0,0.0,0.0,0.0,0.0,0.0,9,5,4,2,0,0,0,Li,0.0,0
현대캐피탈,2017-10-31,1,여오현,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6,2,0,0,0,Li,0.0,0
현대캐피탈,2017-10-31,1,홍민기,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,C,0.0,0
OK저축은행,2017-10-31,0,브람,51.16,35.29,64.71,0.0,62.5,0.25,4,4,0,0,7,0,6,R,0.3770491803278688,1
OK저축은행,2017-10-31,0,차지환,34.78,27.27,50.0,0.0,42.86,0.25,8,6,1,0,1,1,7,L,0.1639344262295081,0
OK저축은행,2017-10-31,0,송명근,40.0,25.0,25.0,0.0,50.0,0.0,6,4,0,0,3,1,4,L,0.1147540983606557,0
OK저축은행,2017-10-31,0,한상길,40.0,50.0,0.0,37.5,0.0,0.0,4,4,1,0,9,3,3,C,0.1147540983606557,1
OK저축은행,2017-10-31,0,이시몬,44.44,25.0,0.0,0.0,100.0,0.0,5,4,5,3,3,1,0,L,0.081967213114754,1
OK저축은행,2017-10-31,0,이민규,66.67,66.67,0.0,0.0,0.0,0.0,8,6,104,49,6,3,1,S,0.081967213114754,1
OK저축은행,2017-10-31,0,박원빈,60.0,0.0,0.0,60.0,0.0,0.0,1,1,0,0,9,1,0,C,0.0655737704918032,1
OK저축은행,2017-10-31,0,이강주,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,Li,0.0,0
OK저축은행,2017-10-31,0,정성현,0.0,0.0,0.0,0.0,0.0,0.0,10,7,7,0,0,0,0,Li,0.0,0
우리카드,2017-11-01,1,파다르,50.94,50.0,54.55,0.0,45.45,1.25,13,12,3,0,14,3,14,R,0.4268292682926829,1
우리카드,2017-11-01,1,나경복,50.0,55.56,30.0,0.0,57.14,0.33,4,3,2,1,5,0,3,L,0.1951219512195122,0
우리카드,2017-11-01,1,김은섭,66.67,0.0,0.0,66.67,0.0,0.25,2,0,0,0,13,5,5,C,0.1219512195121951,1
우리카드,2017-11-01,1,최홍석,66.67,66.67,0.0,0.0,60.0,0.33,1,1,2,0,4,0,2,L,0.0853658536585365,0
우리카드,2017-11-01,1,우상조,50.0,0.0,0.0,57.14,0.0,0.0,3,1,1,0,14,2,2,C,0.073170731707317,1
우리카드,2017-11-01,1,한성정,71.43,0.0,0.0,0.0,83.33,0.0,8,6,3,1,7,0,6,L,0.0609756097560975,1
우리카드,2017-11-01,1,유광우,100.0,100.0,0.0,0.0,0.0,0.25,9,7,101,54,2,1,0,S,0.0365853658536585,1
우리카드,2017-11-01,1,김정환,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,L,0.0,0
우리카드,2017-11-01,1,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,9,9,4,0,0,0,0,Li,0.0,0
우리카드,2017-11-01,1,정민수,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,2,0,0,1,Li,0.0,0
우리카드,2017-11-01,1,황영권,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0,L,0.0,0
KB손해보험,2017-11-01,0,알렉스,55.26,46.15,85.71,0.0,42.86,1.0,7,7,3,0,10,2,12,L,0.3333333333333333,1
KB손해보험,2017-11-01,0,이강원,48.98,31.25,57.89,0.0,54.55,0.25,4,4,1,0,9,1,8,R,0.3209876543209876,1
KB손해보험,2017-11-01,0,하현용,63.64,0.0,0.0,63.64,0.0,0.0,1,1,2,1,12,1,1,C,0.0987654320987654,1
KB손해보험,2017-11-01,0,손현종,50.0,0.0,33.33,0.0,50.0,0.0,4,2,2,0,7,1,1,L,0.074074074074074,1
KB손해보험,2017-11-01,0,이선규,75.0,0.0,0.0,75.0,0.0,0.0,1,1,1,0,13,3,1,C,0.074074074074074,1
KB손해보험,2017-11-01,0,황택의,66.67,66.67,0.0,0.0,0.0,0.75,7,4,94,50,4,1,8,S,0.074074074074074,1
KB손해보험,2017-11-01,0,황두연,50.0,100.0,0.0,0.0,0.0,0.0,2,1,1,0,2,1,0,L,0.0246913580246913,0
KB손해보험,2017-11-01,0,곽동혁,0.0,0.0,0.0,0.0,0.0,0.0,18,15,5,2,0,0,0,Li,0.0,0
KB손해보험,2017-11-01,0,박광희,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,L,0.0,0
KB손해보험,2017-11-01,0,한기호,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Li,0.0,0
한국전력,2017-11-02,0,펠리페,39.74,34.04,46.43,0.0,66.67,0.2,22,16,8,0,11,2,11,R,0.4533333333333333,1
한국전력,2017-11-02,0,전광인,40.82,41.94,30.0,0.0,50.0,0.2,12,9,7,1,10,0,18,L,0.28,1
한국전력,2017-11-02,0,윤봉우,45.45,100.0,0.0,25.0,0.0,0.0,4,3,0,0,17,5,1,C,0.1333333333333333,1
한국전력,2017-11-02,0,공재학,17.65,16.67,0.0,0.0,20.0,0.2,16,11,11,4,7,0,5,L,0.0533333333333333,1
한국전력,2017-11-02,0,이재목,33.33,0.0,0.0,33.33,0.0,0.0,3,1,3,1,17,3,1,C,0.0533333333333333,1
한국전력,2017-11-02,0,이승현,0.0,0.0,0.0,0.0,0.0,0.0,13,13,125,48,15,2,2,S,0.0266666666666666,1
한국전력,2017-11-02,0,권영민,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,S,0.0,0
한국전력,2017-11-02,0,김진수,0.0,0.0,0.0,0.0,0.0,0.0,9,8,4,1,0,0,0,Li,0.0,0
한국전력,2017-11-02,0,박대웅,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,C,0.0,0
한국전력,2017-11-02,0,오재성,0.0,0.0,0.0,0.0,0.0,0.0,12,10,4,2,0,0,0,Li,0.0,0
한국전력,2017-11-02,0,이호건,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,S,0.0,0
대한항공,2017-11-02,1,가스파리니,41.77,36.0,50.0,0.0,45.0,0.0,14,11,4,1,9,2,15,R,0.4166666666666667,1
대한항공,2017-11-02,1,곽승석,46.88,42.86,0.0,0.0,55.0,0.0,17,15,4,1,14,2,7,L,0.2023809523809523,1
대한항공,2017-11-02,1,최석기,100.0,100.0,0.0,100.0,0.0,0.0,2,1,3,0,20,5,1,C,0.119047619047619,1
대한항공,2017-11-02,1,정지석,31.58,20.0,50.0,0.0,12.5,0.0,18,18,5,1,8,1,8,L,0.0833333333333333,1
대한항공,2017-11-02,1,진성태,33.33,100.0,0.0,25.0,0.0,0.0,4,3,0,0,25,4,1,C,0.0833333333333333,1
대한항공,2017-11-02,1,김학민,71.43,50.0,0.0,0.0,80.0,0.33,2,0,1,0,4,0,0,L,0.0714285714285714,0
대한항공,2017-11-02,1,황승빈,0.0,0.0,0.0,0.0,0.0,0.25,6,4,71,33,10,1,2,S,0.0238095238095238,1
대한항공,2017-11-02,1,김철홍,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,0,0,1,C,0.0,0
대한항공,2017-11-02,1,정성민,0.0,0.0,0.0,0.0,0.0,0.0,9,8,14,4,0,0,1,Li,0.0,0
대한항공,2017-11-02,1,조재영,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,C,0.0,0
대한항공,2017-11-02,1,한선수,0.0,0.0,0.0,0.0,0.0,0.0,10,7,54,24,5,0,0,S,0.0,0
삼성화재,2017-11-03,1,타이스,51.56,48.78,66.67,0.0,37.5,0.25,4,3,1,0,6,1,12,L,0.4545454545454545,1
삼성화재,2017-11-03,1,박철우,54.17,77.78,27.27,0.0,100.0,0.75,8,7,4,1,9,2,2,R,0.2337662337662337,1
삼성화재,2017-11-03,1,류윤식,25.0,20.0,0.0,0.0,50.0,0.5,8,6,5,0,9,2,3,L,0.0779220779220779,1
삼성화재,2017-11-03,1,박상하,50.0,50.0,0.0,50.0,0.0,0.0,4,4,3,1,7,2,0,C,0.0779220779220779,1
삼성화재,2017-11-03,1,황동일,71.43,71.43,0.0,0.0,0.0,0.0,8,7,97,47,3,1,1,S,0.0779220779220779,1
삼성화재,2017-11-03,1,김규민,37.5,0.0,0.0,37.5,0.0,0.0,5,4,2,2,7,2,4,C,0.0649350649350649,1
삼성화재,2017-11-03,1,김정호,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,1,L,0.0129870129870129,0
삼성화재,2017-11-03,1,부용찬,0.0,0.0,0.0,0.0,0.0,0.0,16,14,3,2,0,0,0,Li,0.0,0
삼성화재,2017-11-03,1,이민욱,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,S,0.0,0
현대캐피탈,2017-11-03,0,문성민,50.0,27.27,55.0,0.0,75.0,0.0,3,2,5,1,15,2,5,R,0.3142857142857143,1
현대캐피탈,2017-11-03,0,김재휘,61.54,100.0,0.0,58.33,0.0,0.25,4,3,1,0,13,4,2,C,0.1857142857142857,1
현대캐피탈,2017-11-03,0,송준호,47.37,25.0,75.0,0.0,100.0,0.0,3,2,0,0,3,0,5,R,0.1285714285714285,0
현대캐피탈,2017-11-03,0,박주형,35.71,0.0,50.0,0.0,66.67,0.5,7,6,5,2,6,2,2,L,0.1285714285714285,1
현대캐피탈,2017-11-03,0,안드레아스,37.5,25.0,44.44,0.0,33.33,0.25,10,7,1,0,4,1,7,L,0.1142857142857142,1
현대캐피탈,2017-11-03,0,차영석,40.0,0.0,0.0,40.0,0.0,1.0,0,0,1,0,10,0,3,C,0.0714285714285714,1
현대캐피탈,2017-11-03,0,노재욱,100.0,100.0,0.0,0.0,0.0,0.0,9,7,98,46,5,2,1,S,0.0571428571428571,1
현대캐피탈,2017-11-03,0,박종영,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1,0,0,0,0,Li,0.0,0
현대캐피탈,2017-11-03,0,여오현,0.0,0.0,0.0,0.0,0.0,0.0,8,8,5,1,0,0,0,Li,0.0,0
현대캐피탈,2017-11-03,0,이시우,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,1,L,0.0,0
OK저축은행,2017-11-04,0,브람,48.48,27.27,50.0,0.0,66.67,0.4,11,6,4,2,6,1,12,R,0.3114754098360656,1
OK저축은행,2017-11-04,0,송명근,42.11,28.57,66.67,0.0,50.0,0.4,7,4,4,0,4,1,1,L,0.180327868852459,1
OK저축은행,2017-11-04,0,한상길,60.0,0.0,0.0,60.0,0.0,0.2,4,2,1,0,14,3,3,C,0.1639344262295081,1
OK저축은행,2017-11-04,0,박원빈,62.5,100.0,0.0,57.14,0.0,0.2,2,1,0,0,10,2,2,C,0.1311475409836065,1
OK저축은행,2017-11-04,0,차지환,62.5,50.0,0.0,0.0,75.0,0.33,1,1,2,0,2,0,1,L,0.0983606557377049,0
OK저축은행,2017-11-04,0,송희채,27.27,0.0,0.0,0.0,40.0,0.0,12,11,2,0,3,1,1,L,0.0655737704918032,1
OK저축은행,2017-11-04,0,이민규,50.0,50.0,0.0,0.0,0.0,0.2,8,7,84,39,5,0,3,S,0.0491803278688524,1
OK저축은행,2017-11-04,0,김요한,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,C,0.0,0
OK저축은행,2017-11-04,0,이강주,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0,Li,0.0,0
OK저축은행,2017-11-04,0,정성현,0.0,0.0,0.0,0.0,0.0,0.0,9,7,6,1,0,0,0,Li,0.0,0
KB손해보험,2017-11-04,1,이강원,55.56,42.86,62.5,0.0,50.0,0.2,9,7,2,0,3,1,9,R,0.375,1
KB손해보험,2017-11-04,1,알렉스,51.43,33.33,50.0,0.0,69.23,0.6,12,11,2,1,11,2,10,L,0.3194444444444444,1
KB손해보험,2017-11-04,1,하현용,55.56,100.0,0.0,57.14,0.0,0.0,3,3,0,0,13,3,1,C,0.1111111111111111,1
KB손해보험,2017-11-04,1,손현종,62.5,50.0,100.0,0.0,50.0,0.0,5,5,2,1,2,1,1,L,0.0833333333333333,1
KB손해보험,2017-11-04,1,황두연,28.57,0.0,0.0,0.0,66.67,0.0,1,1,0,0,5,0,3,L,0.0277777777777777,0
KB손해보험,2017-11-04,1,이선규,50.0,0.0,0.0,50.0,0.0,0.0,1,0,0,0,3,0,0,C,0.0277777777777777,1
KB손해보험,2017-11-04,1,황택의,0.0,0.0,0.0,0.0,0.0,0.0,2,2,75,38,6,2,4,S,0.0277777777777777,1
KB손해보험,2017-11-04,1,박광희,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,1,L,0.0138888888888888,0
KB손해보험,2017-11-04,1,최익제,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0,0,0,0,2,S,0.0138888888888888,0
KB손해보험,2017-11-04,1,곽동혁,0.0,0.0,0.0,0.0,0.0,0.0,15,14,5,3,0,0,0,Li,0.0,0
한국전력,2017-11-05,1,펠리페,43.9,40.91,47.06,0.0,50.0,0.5,2,1,6,1,13,4,10,R,0.3582089552238806,1
한국전력,2017-11-05,1,전광인,62.07,50.0,100.0,0.0,80.0,1.25,6,4,3,2,7,0,6,L,0.3432835820895522,1
한국전력,2017-11-05,1,윤봉우,50.0,0.0,0.0,50.0,0.0,0.0,4,2,2,0,17,5,0,C,0.1343283582089552,1
한국전력,2017-11-05,1,김인혁,55.56,66.67,0.0,0.0,50.0,0.0,10,7,5,0,5,1,4,L,0.0895522388059701,0
한국전력,2017-11-05,1,안우재,50.0,0.0,0.0,66.67,0.0,0.0,1,1,1,0,6,1,0,C,0.044776119402985,0
한국전력,2017-11-05,1,권영민,0.0,0.0,0.0,0.0,0.0,0.0,5,3,77,44,5,1,0,S,0.0149253731343283,1
한국전력,2017-11-05,1,이승현,0.0,0.0,0.0,0.0,0.0,0.25,1,1,0,0,0,0,0,S,0.0149253731343283,0
한국전력,2017-11-05,1,김진수,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,Li,0.0,0
한국전력,2017-11-05,1,박대웅,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,C,0.0,0
한국전력,2017-11-05,1,오재성,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2,0,0,0,0,Li,0.0,0
한국전력,2017-11-05,1,이재목,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,C,0.0,0
한국전력,2017-11-05,1,이호건,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,S,0.0,0
우리카드,2017-11-05,0,파다르,58.0,51.85,60.0,0.0,100.0,0.75,9,8,0,0,8,0,12,R,0.4444444444444444,1
우리카드,2017-11-05,0,나경복,48.15,50.0,42.86,0.0,50.0,0.25,8,8,3,2,2,0,7,L,0.1944444444444444,1
우리카드,2017-11-05,0,한성정,55.56,66.67,0.0,0.0,44.44,0.0,8,8,0,0,4,0,6,L,0.1388888888888889,1
우리카드,2017-11-05,0,김은섭,71.43,0.0,0.0,83.33,0.0,0.25,1,1,3,0,16,3,4,C,0.125,1
우리카드,2017-11-05,0,우상조,50.0,0.0,0.0,75.0,0.0,0.0,0,0,1,0,12,0,4,C,0.0416666666666666,1
우리카드,2017-11-05,0,유광우,25.0,25.0,0.0,0.0,0.0,0.25,10,6,99,57,3,0,1,S,0.0277777777777777,1
우리카드,2017-11-05,0,최홍석,33.33,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,L,0.0138888888888888,0
우리카드,2017-11-05,0,조근호,100.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,1,0,0,C,0.0138888888888888,0
우리카드,2017-11-05,0,김정환,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,2,2,0,0,L,0.0,0
우리카드,2017-11-05,0,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,4,4,7,1,0,0,0,Li,0.0,0
우리카드,2017-11-05,0,정민수,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0,0,0,Li,0.0,0
대한항공,2017-11-07,0,정지석,47.83,28.57,33.33,0.0,58.33,0.0,10,9,1,0,4,1,5,L,0.4444444444444444,1
대한항공,2017-11-07,0,김학민,44.44,100.0,50.0,0.0,20.0,0.33,2,1,1,0,2,0,3,L,0.1851851851851851,0
대한항공,2017-11-07,0,최석기,50.0,0.0,0.0,50.0,0.0,0.0,3,2,1,0,15,2,1,C,0.1481481481481481,1
대한항공,2017-11-07,0,진성태,60.0,0.0,0.0,60.0,0.0,0.0,2,1,1,0,5,0,0,C,0.1111111111111111,1
대한항공,2017-11-07,0,한선수,0.0,0.0,0.0,0.0,0.0,0.33,9,4,62,29,8,2,2,S,0.1111111111111111,1
삼성화재,2017-11-07,1,타이스,51.28,47.83,53.85,0.0,66.67,0.33,2,2,0,0,5,1,5,L,0.3793103448275862,1
삼성화재,2017-11-07,1,박철우,47.06,50.0,40.0,0.0,0.0,0.33,6,4,2,0,5,0,3,R,0.1551724137931034,1
삼성화재,2017-11-07,1,류윤식,66.67,60.0,0.0,0.0,50.0,0.0,12,8,2,0,4,1,3,L,0.1551724137931034,1
삼성화재,2017-11-07,1,박상하,62.5,0.0,0.0,62.5,0.0,0.0,2,2,1,0,7,3,2,C,0.1379310344827586,1
삼성화재,2017-11-07,1,김규민,66.67,100.0,0.0,50.0,0.0,0.0,1,1,1,0,10,4,1,C,0.1034482758620689,1
삼성화재,2017-11-07,1,황동일,50.0,50.0,0.0,0.0,0.0,0.0,8,5,66,39,4,1,0,S,0.0344827586206896,1
삼성화재,2017-11-07,1,김정호,0.0,0.0,0.0,0.0,0.0,0.67,1,1,1,0,0,0,0,L,0.0344827586206896,0
삼성화재,2017-11-07,1,부용찬,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,0,0,0,0,Li,0.0,0
KB손해보험,2017-11-08,0,알렉스,45.45,26.32,75.0,0.0,58.33,0.2,8,6,6,1,11,3,9,L,0.3076923076923077,1
KB손해보험,2017-11-08,0,이강원,41.94,33.33,25.0,0.0,71.43,1.0,13,9,0,0,4,0,6,R,0.2307692307692307,1
KB손해보험,2017-11-08,0,손현종,72.22,83.33,20.0,0.0,100.0,0.4,4,4,5,0,5,1,6,L,0.2051282051282051,1
KB손해보험,2017-11-08,0,이선규,50.0,100.0,0.0,42.86,0.0,0.0,4,3,1,0,11,4,1,C,0.1025641025641025,1
KB손해보험,2017-11-08,0,하현용,42.86,100.0,0.0,40.0,0.0,0.0,0,0,3,0,10,2,1,C,0.0641025641025641,1
KB손해보험,2017-11-08,0,황택의,0.0,0.0,0.0,0.0,0.0,0.6,6,4,64,28,9,0,1,S,0.0384615384615384,1
KB손해보험,2017-11-08,0,양준식,50.0,50.0,0.0,0.0,0.0,0.25,3,2,27,17,0,0,3,S,0.0256410256410256,0
KB손해보험,2017-11-08,0,황두연,0.0,0.0,0.0,0.0,0.0,0.25,2,1,0,0,0,0,1,L,0.0128205128205128,0
KB손해보험,2017-11-08,0,박광희,0.0,0.0,0.0,0.0,0.0,0.2,1,1,0,0,0,0,0,L,0.0128205128205128,0
KB손해보험,2017-11-08,0,곽동혁,0.0,0.0,0.0,0.0,0.0,0.0,13,10,7,5,0,0,0,Li,0.0,0
OK저축은행,2017-11-08,1,브람,52.0,20.0,70.83,0.0,57.14,0.4,7,4,2,0,18,4,13,R,0.3950617283950617,1
OK저축은행,2017-11-08,1,송명근,57.14,100.0,35.71,0.0,50.0,1.0,10,9,3,0,7,3,11,L,0.2962962962962963,1
OK저축은행,2017-11-08,1,한상길,75.0,100.0,0.0,72.73,0.0,0.0,1,1,2,1,5,1,4,C,0.1234567901234567,1
OK저축은행,2017-11-08,1,송희채,77.78,75.0,0.0,0.0,66.67,0.25,6,4,1,0,4,0,0,L,0.0987654320987654,1
