팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,퀵오픈_성공률,서브_성공률,디그_시도,디그_성공,세트_시도,세트_성공,블로킹_시도,블로킹_성공,범실_범실,포지션,득점점유율,스타팅멤버,시간차_성공률,이동_성공률,후위_성공률,속공_성공률
IBK기업은행,2019-11-07,0,김희진,12.0,25.0,0.0,0.0,16.0,14.0,2.0,0.0,2.0,0.0,3,R,0.0681818181818181,1,,,,
IBK기업은행,2019-11-07,0,김하경,0.0,0.0,0.0,0.0,6.0,5.0,45.0,12.0,3.0,1.0,2,S,0.0227272727272727,0,,,,
IBK기업은행,2019-11-07,0,이나연,0.0,0.0,0.0,0.0,4.0,3.0,81.0,16.0,3.0,0.0,2,S,0.0,1,,,,
IBK기업은행,2019-11-07,0,김해빈,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
IBK기업은행,2019-11-07,0,박상미,0.0,0.0,0.0,0.0,32.0,28.0,7.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2019-11-07,1,이재영,40.68,28.13,58.82,0.25,25.0,21.0,4.0,1.0,7.0,1.0,10,L,0.3768115942028985,1,,,,
흥국생명,2019-11-07,1,루시아,30.77,31.03,0.0,0.0,10.0,8.0,3.0,0.0,6.0,1.0,3,R,0.1884057971014492,1,,,,
흥국생명,2019-11-07,1,김세영,30.0,20.0,0.0,0.0,7.0,6.0,6.0,0.0,14.0,5.0,2,C,0.1594202898550724,1,,,,
흥국생명,2019-11-07,1,김미연,21.43,11.76,0.0,0.75,26.0,22.0,10.0,2.0,10.0,0.0,6,R,0.1304347826086956,1,,,,
흥국생명,2019-11-07,1,이주아,50.0,0.0,0.0,0.5,5.0,5.0,5.0,0.0,12.0,2.0,1,C,0.1304347826086956,1,,,,
흥국생명,2019-11-07,1,조송화,0.0,0.0,0.0,0.0,24.0,20.0,106.0,41.0,8.0,1.0,3,S,0.0144927536231884,1,,,,
흥국생명,2019-11-07,1,김해란,0.0,0.0,0.0,0.0,28.0,27.0,13.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2019-11-07,1,박현주,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0,L,0.0,0,,,,
한국도로공사,2019-11-09,0,하혜진,38.1,18.75,14.29,0.33,8.0,5.0,3.0,0.0,6.0,1.0,3,L,0.4,1,,,,
한국도로공사,2019-11-09,0,유서연,20.69,5.0,55.56,0.33,16.0,15.0,3.0,1.0,9.0,2.0,4,L,0.2,1,,,,
한국도로공사,2019-11-09,0,전새얀,30.77,25.0,40.0,0.0,9.0,7.0,5.0,0.0,6.0,0.0,4,L,0.1777777777777777,1,,,,
한국도로공사,2019-11-09,0,박정아,20.83,20.0,20.0,0.0,7.0,4.0,1.0,0.0,12.0,1.0,4,L,0.1333333333333333,1,,,,
한국도로공사,2019-11-09,0,정대영,14.29,33.33,0.0,0.0,4.0,4.0,3.0,2.0,12.0,1.0,1,C,0.0444444444444444,1,,,,
한국도로공사,2019-11-09,0,이원정,0.0,0.0,0.0,0.33,3.0,2.0,78.0,25.0,7.0,1.0,1,S,0.0444444444444444,1,,,,
한국도로공사,2019-11-09,0,임명옥,0.0,0.0,0.0,0.0,36.0,34.0,8.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
현대건설,2019-11-09,1,마야,48.57,62.5,33.33,0.0,14.0,12.0,1.0,0.0,12.0,3.0,5,R,0.4,1,,,,
현대건설,2019-11-09,1,양효진,32.14,23.81,0.0,0.0,5.0,5.0,1.0,1.0,21.0,3.0,6,C,0.24,1,,,,
현대건설,2019-11-09,1,황민경,30.43,17.65,60.0,0.33,14.0,12.0,4.0,0.0,12.0,0.0,2,L,0.16,1,,,,
현대건설,2019-11-09,1,고예림,30.0,11.11,45.45,0.33,11.0,10.0,4.0,1.0,8.0,1.0,4,L,0.16,1,,,,
현대건설,2019-11-09,1,이다영,33.33,33.33,0.0,0.0,11.0,10.0,97.0,38.0,10.0,1.0,5,S,0.04,1,,,,
현대건설,2019-11-09,1,김연견,0.0,0.0,0.0,0.0,19.0,19.0,10.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2019-11-10,1,이재영,61.76,58.82,60.0,0.33,8.0,7.0,2.0,0.0,6.0,5.0,4,L,0.4736842105263157,1,,,,
흥국생명,2019-11-10,1,김미연,47.06,25.0,60.0,0.67,4.0,4.0,2.0,0.0,5.0,0.0,3,R,0.175438596491228,1,,,,
흥국생명,2019-11-10,1,루시아,36.84,40.0,50.0,0.0,14.0,14.0,1.0,0.0,5.0,0.0,2,R,0.1228070175438596,1,,,,
흥국생명,2019-11-10,1,김세영,60.0,50.0,0.0,0.0,1.0,1.0,4.0,1.0,9.0,1.0,1,C,0.1228070175438596,1,,,,
흥국생명,2019-11-10,1,이주아,33.33,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,1,C,0.0526315789473684,1,,,,
흥국생명,2019-11-10,1,조송화,50.0,50.0,0.0,0.0,7.0,6.0,66.0,35.0,5.0,2.0,0,S,0.0526315789473684,1,,,,
흥국생명,2019-11-10,1,김해란,0.0,0.0,0.0,0.0,19.0,13.0,6.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2019-11-10,1,박현주,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,L,0.0,0,,,,
흥국생명,2019-11-10,1,신연경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
IBK기업은행,2019-11-10,0,김주향,54.55,41.67,70.0,0.0,7.0,5.0,2.0,0.0,2.0,0.0,2,L,0.3529411764705882,0,,,,
IBK기업은행,2019-11-10,0,어나이,36.0,44.44,28.57,0.0,10.0,8.0,6.0,1.0,4.0,2.0,1,L,0.3235294117647059,1,,,,
IBK기업은행,2019-11-10,0,김수지,55.56,40.0,0.0,0.0,3.0,1.0,1.0,0.0,10.0,2.0,2,C,0.2058823529411764,1,,,,
IBK기업은행,2019-11-10,0,문지윤,22.22,22.22,22.22,0.0,6.0,5.0,1.0,0.0,9.0,0.0,5,R,0.1176470588235294,1,,,,
IBK기업은행,2019-11-10,0,박상미,0.0,0.0,0.0,0.0,14.0,11.0,7.0,2.0,0.0,0.0,0,Li,0.0,0,,,,
KGC인삼공사,2019-11-12,1,디우프,44.78,43.9,50.0,0.0,21.0,17.0,3.0,0.0,14.0,4.0,7,R,0.3908045977011494,1,,,,
KGC인삼공사,2019-11-12,1,최은지,48.65,50.0,50.0,0.2,24.0,19.0,4.0,0.0,9.0,1.0,3,L,0.2298850574712643,1,,,,
KGC인삼공사,2019-11-12,1,한송이,60.0,57.14,0.0,0.2,7.0,6.0,5.0,1.0,22.0,4.0,0,C,0.1264367816091954,1,,,,
KGC인삼공사,2019-11-12,1,지민경,27.27,12.5,41.18,0.2,25.0,18.0,8.0,1.0,9.0,0.0,3,L,0.1149425287356321,1,,,,
KGC인삼공사,2019-11-12,1,박은진,30.77,40.0,0.0,0.4,5.0,3.0,2.0,1.0,24.0,1.0,3,C,0.0804597701149425,1,,,,
KGC인삼공사,2019-11-12,1,염혜선,60.0,60.0,0.0,0.2,16.0,13.0,129.0,52.0,9.0,1.0,0,S,0.057471264367816,1,,,,
KGC인삼공사,2019-11-12,1,노란,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0,L,0.0,0,,,,
KGC인삼공사,2019-11-12,1,오지영,0.0,0.0,0.0,0.0,31.0,28.0,17.0,7.0,0.0,0.0,0,Li,0.0,0,,,,
한국도로공사,2019-11-12,0,박정아,33.33,26.92,50.0,0.2,18.0,17.0,5.0,0.0,6.0,0.0,2,L,0.2816901408450704,1,,,,
한국도로공사,2019-11-12,0,하혜진,28.0,13.64,29.17,0.0,12.0,9.0,3.0,0.0,8.0,0.0,6,L,0.1971830985915492,1,,,,
한국도로공사,2019-11-12,0,문정원,42.86,33.33,40.0,0.0,26.0,24.0,10.0,1.0,12.0,0.0,5,R,0.1690140845070422,1,,,,
한국도로공사,2019-11-12,0,정대영,19.05,0.0,0.0,0.0,10.0,10.0,8.0,2.0,28.0,4.0,3,C,0.1126760563380281,1,,,,
한국도로공사,2019-11-12,0,최민지,46.15,20.0,0.0,0.0,4.0,4.0,2.0,1.0,13.0,2.0,3,C,0.1126760563380281,1,,,,
한국도로공사,2019-11-12,0,이효희,50.0,50.0,0.0,0.2,20.0,16.0,119.0,43.0,8.0,0.0,2,S,0.056338028169014,1,,,,
한국도로공사,2019-11-12,0,전새얀,25.0,33.33,20.0,0.33,2.0,2.0,1.0,0.0,2.0,0.0,0,L,0.0422535211267605,0,,,,
한국도로공사,2019-11-12,0,유서연,100.0,0.0,100.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0,L,0.028169014084507,0,,,,
한국도로공사,2019-11-12,0,이원정,0.0,0.0,0.0,0.0,2.0,0.0,19.0,7.0,0.0,0.0,1,S,0.0,0,,,,
한국도로공사,2019-11-12,0,임명옥,0.0,0.0,0.0,0.0,33.0,29.0,25.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
현대건설,2019-11-13,1,양효진,52.27,48.39,0.0,0.0,11.0,9.0,5.0,3.0,18.0,5.0,4,C,0.3255813953488372,1,,,,
현대건설,2019-11-13,1,황민경,56.52,50.0,62.5,0.4,18.0,18.0,6.0,0.0,8.0,0.0,2,L,0.1744186046511628,1,,,,
현대건설,2019-11-13,1,고예림,30.77,27.27,28.57,0.4,23.0,19.0,5.0,1.0,6.0,1.0,3,L,0.127906976744186,1,,,,
현대건설,2019-11-13,1,이다현,35.29,20.0,0.0,0.4,5.0,4.0,1.0,0.0,16.0,3.0,4,C,0.127906976744186,1,,,,
현대건설,2019-11-13,1,황연주,34.62,42.86,42.86,0.0,12.0,10.0,3.0,1.0,7.0,0.0,5,R,0.1046511627906976,0,,,,
현대건설,2019-11-13,1,정지윤,40.0,36.36,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,1,C,0.0813953488372093,0,,,,
현대건설,2019-11-13,1,마야,21.43,50.0,66.67,0.0,7.0,5.0,0.0,0.0,0.0,0.0,3,R,0.0348837209302325,1,,,,
현대건설,2019-11-13,1,이다영,0.0,0.0,0.0,0.2,13.0,11.0,145.0,59.0,6.0,1.0,4,S,0.0232558139534883,1,,,,
현대건설,2019-11-13,1,김연견,0.0,0.0,0.0,0.0,32.0,24.0,3.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2019-11-13,0,루시아,38.33,34.21,28.57,0.2,15.0,11.0,4.0,2.0,9.0,1.0,3,R,0.3472222222222222,1,,,,
흥국생명,2019-11-13,0,이재영,30.0,26.92,41.18,0.0,11.0,8.0,4.0,0.0,13.0,4.0,8,L,0.2638888888888889,1,,,,
흥국생명,2019-11-13,0,김미연,36.36,41.18,27.27,0.6,10.0,9.0,6.0,2.0,9.0,1.0,3,R,0.2222222222222222,1,,,,
흥국생명,2019-11-13,0,김세영,22.22,33.33,0.0,0.0,6.0,4.0,7.0,4.0,14.0,3.0,0,C,0.0694444444444444,1,,,,
흥국생명,2019-11-13,0,이주아,25.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,2,C,0.0416666666666666,1,,,,
흥국생명,2019-11-13,0,김채연,66.67,0.0,0.0,0.0,4.0,2.0,4.0,3.0,9.0,1.0,0,C,0.0416666666666666,0,,,,
흥국생명,2019-11-13,0,조송화,0.0,0.0,0.0,0.0,14.0,12.0,96.0,32.0,8.0,1.0,1,S,0.0138888888888888,1,,,,
흥국생명,2019-11-13,0,김해란,0.0,0.0,0.0,0.0,32.0,27.0,18.0,6.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2019-11-13,0,박현주,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
흥국생명,2019-11-13,0,신연경,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
IBK기업은행,2019-11-14,0,어나이,36.36,32.26,55.56,0.6,24.0,22.0,2.0,0.0,8.0,0.0,7,L,0.2987012987012987,1,,,,
IBK기업은행,2019-11-14,0,김주향,30.61,30.3,33.33,0.0,21.0,15.0,3.0,0.0,10.0,2.0,8,L,0.2207792207792207,1,,,,
IBK기업은행,2019-11-14,0,김수지,61.54,40.0,0.0,0.0,6.0,4.0,7.0,2.0,24.0,9.0,3,C,0.2207792207792207,1,,,,
IBK기업은행,2019-11-14,0,김희진,38.46,37.5,50.0,0.6,7.0,7.0,4.0,1.0,10.0,0.0,3,R,0.1038961038961039,1,,,,
IBK기업은행,2019-11-14,0,백목화,46.15,0.0,55.56,0.5,10.0,9.0,3.0,1.0,6.0,0.0,1,L,0.1038961038961039,0,,,,
IBK기업은행,2019-11-14,0,육서영,9.09,0.0,33.33,0.0,5.0,2.0,7.0,1.0,6.0,2.0,3,L,0.0389610389610389,1,,,,
IBK기업은행,2019-11-14,0,이나연,50.0,50.0,0.0,0.0,8.0,8.0,68.0,29.0,4.0,0.0,2,S,0.0129870129870129,0,,,,
IBK기업은행,2019-11-14,0,김하경,0.0,0.0,0.0,0.0,8.0,5.0,60.0,18.0,5.0,0.0,1,S,0.0,1,,,,
IBK기업은행,2019-11-14,0,김해빈,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
IBK기업은행,2019-11-14,0,박상미,0.0,0.0,0.0,0.0,23.0,20.0,10.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2019-11-14,1,러츠,32.14,34.21,16.67,0.0,5.0,3.0,0.0,0.0,10.0,3.0,5,R,0.2957746478873239,1,,,,
GS칼텍스,2019-11-14,1,이소영,55.17,56.25,50.0,0.6,22.0,21.0,4.0,1.0,4.0,0.0,6,L,0.2676056338028169,1,,,,
GS칼텍스,2019-11-14,1,강소휘,28.57,16.0,46.67,0.0,10.0,9.0,3.0,0.0,5.0,2.0,6,L,0.1971830985915492,1,,,,
GS칼텍스,2019-11-14,1,김유리,30.0,50.0,0.0,0.4,4.0,3.0,2.0,0.0,33.0,5.0,2,C,0.1408450704225352,1,,,,
GS칼텍스,2019-11-14,1,한수지,16.67,0.0,0.0,0.0,5.0,3.0,5.0,2.0,21.0,3.0,0,C,0.056338028169014,1,,,,
GS칼텍스,2019-11-14,1,안혜진,66.67,66.67,0.0,0.0,5.0,3.0,43.0,14.0,2.0,0.0,2,S,0.028169014084507,0,,,,
GS칼텍스,2019-11-14,1,이현,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,S,0.0140845070422535,0,,,,
GS칼텍스,2019-11-14,1,이고은,0.0,0.0,0.0,0.0,6.0,4.0,81.0,30.0,2.0,0.0,1,S,0.0,1,,,,
GS칼텍스,2019-11-14,1,한다혜,0.0,0.0,0.0,0.0,27.0,24.0,8.0,2.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2019-11-14,1,한수진,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0,L,0.0,0,,,,
현대건설,2019-11-16,1,양효진,38.3,40.0,0.0,0.0,3.0,3.0,6.0,2.0,28.0,6.0,5,C,0.3157894736842105,1,,,,
현대건설,2019-11-16,1,황민경,55.56,37.5,61.11,0.25,26.0,24.0,4.0,0.0,8.0,0.0,3,L,0.2105263157894736,1,,,,
현대건설,2019-11-16,1,마야,36.67,38.46,33.33,0.5,6.0,4.0,1.0,0.0,2.0,0.0,5,R,0.1710526315789473,1,,,,
현대건설,2019-11-16,1,정지윤,44.0,42.11,0.0,0.0,6.0,5.0,2.0,0.0,13.0,1.0,3,C,0.1578947368421052,1,,,,
현대건설,2019-11-16,1,고예림,21.05,14.29,40.0,0.0,16.0,15.0,2.0,1.0,11.0,1.0,2,L,0.0657894736842105,1,,,,
현대건설,2019-11-16,1,이다영,50.0,50.0,0.0,0.0,20.0,13.0,139.0,51.0,11.0,3.0,3,S,0.0657894736842105,1,,,,
현대건설,2019-11-16,1,고유민,0.0,0.0,0.0,0.33,3.0,3.0,0.0,0.0,0.0,0.0,0,L,0.0131578947368421,0,,,,
현대건설,2019-11-16,1,김연견,0.0,0.0,0.0,0.0,25.0,20.0,11.0,5.0,0.0,0.0,0,Li,0.0,0,,,,
KGC인삼공사,2019-11-16,0,디우프,31.82,34.21,40.0,0.0,16.0,12.0,0.0,0.0,8.0,2.0,5,R,0.359375,1,,,,
KGC인삼공사,2019-11-16,0,지민경,37.5,40.0,25.0,0.25,9.0,7.0,8.0,2.0,13.0,2.0,2,L,0.1875,1,,,,
KGC인삼공사,2019-11-16,0,한송이,52.94,66.67,0.0,0.25,12.0,10.0,8.0,2.0,20.0,2.0,1,C,0.1875,1,,,,
KGC인삼공사,2019-11-16,0,박은진,30.0,33.33,0.0,0.5,1.0,0.0,3.0,1.0,21.0,4.0,2,C,0.140625,1,,,,
KGC인삼공사,2019-11-16,0,최은지,22.86,9.52,42.86,0.0,10.0,9.0,5.0,3.0,2.0,0.0,5,L,0.125,1,,,,
KGC인삼공사,2019-11-16,0,노란,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0,L,0.0,0,,,,
KGC인삼공사,2019-11-16,0,염혜선,0.0,0.0,0.0,0.0,25.0,21.0,122.0,37.0,4.0,0.0,2,S,0.0,1,,,,
KGC인삼공사,2019-11-16,0,오지영,0.0,0.0,0.0,0.0,32.0,24.0,15.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
KGC인삼공사,2019-11-16,0,채선아,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
흥국생명,2019-11-17,0,이재영,44.87,42.86,45.0,0.2,23.0,19.0,11.0,3.0,5.0,4.0,9,L,0.5,1,,,,
흥국생명,2019-11-17,0,김미연,45.16,52.63,33.33,0.0,10.0,8.0,7.0,1.0,5.0,0.0,4,R,0.175,1,,,,
흥국생명,2019-11-17,0,이한비,40.74,36.84,57.14,0.2,12.0,8.0,1.0,0.0,9.0,0.0,5,L,0.15,1,,,,
흥국생명,2019-11-17,0,이주아,33.33,40.0,0.0,0.0,5.0,4.0,5.0,4.0,12.0,1.0,3,C,0.1,1,,,,
흥국생명,2019-11-17,0,김세영,42.86,25.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0,C,0.05,1,,,,
흥국생명,2019-11-17,0,김채연,0.0,0.0,0.0,0.33,4.0,4.0,1.0,0.0,5.0,0.0,2,C,0.0125,0,,,,
흥국생명,2019-11-17,0,박현주,0.0,0.0,0.0,0.2,3.0,3.0,0.0,0.0,2.0,0.0,0,L,0.0125,0,,,,
흥국생명,2019-11-17,0,김다솔,0.0,0.0,0.0,0.0,13.0,9.0,118.0,52.0,7.0,0.0,2,S,0.0,1,,,,
흥국생명,2019-11-17,0,김해란,0.0,0.0,0.0,0.0,36.0,28.0,7.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2019-11-17,0,신연경,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1,L,0.0,0,,,,
GS칼텍스,2019-11-17,1,러츠,41.79,44.74,25.0,0.0,13.0,7.0,3.0,1.0,14.0,5.0,7,R,0.4583333333333333,1,,,,
GS칼텍스,2019-11-17,1,강소휘,42.5,36.36,53.33,0.4,10.0,8.0,7.0,2.0,8.0,2.0,6,L,0.2916666666666667,1,,,,
GS칼텍스,2019-11-17,1,박혜민,40.0,28.57,42.86,0.0,12.0,10.0,4.0,0.0,7.0,0.0,0,L,0.0833333333333333,1,,,,
GS칼텍스,2019-11-17,1,김유리,33.33,50.0,0.0,0.0,8.0,6.0,5.0,0.0,11.0,1.0,0,C,0.0555555555555555,1,,,,
GS칼텍스,2019-11-17,1,한수지,50.0,100.0,0.0,0.0,4.0,3.0,5.0,1.0,17.0,1.0,1,C,0.0416666666666666,1,,,,
GS칼텍스,2019-11-17,1,안혜진,100.0,100.0,0.0,0.0,2.0,2.0,22.0,8.0,3.0,2.0,1,S,0.0416666666666666,0,,,,
GS칼텍스,2019-11-17,1,이고은,100.0,100.0,0.0,0.0,12.0,11.0,96.0,46.0,6.0,1.0,4,S,0.0277777777777777,1,,,,
GS칼텍스,2019-11-17,1,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S,0.0,0,,,,
GS칼텍스,2019-11-17,1,한다혜,0.0,0.0,0.0,0.0,29.0,22.0,10.0,2.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2019-11-17,1,한수진,0.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0,L,0.0,0,,,,
IBK기업은행,2019-11-19,1,어나이,36.92,31.43,69.23,0.4,21.0,16.0,4.0,1.0,6.0,0.0,6,L,0.3333333333333333,1,,,,
IBK기업은행,2019-11-19,1,김희진,48.65,54.17,0.0,0.2,5.0,4.0,3.0,0.0,15.0,1.0,2,R,0.2564102564102564,1,,,,
IBK기업은행,2019-11-19,1,김수지,50.0,33.33,0.0,0.0,2.0,2.0,5.0,1.0,20.0,4.0,2,C,0.1538461538461538,1,,,,
IBK기업은행,2019-11-19,1,백목화,23.08,31.58,0.0,0.4,12.0,10.0,11.0,5.0,14.0,3.0,2,L,0.141025641025641,1,,,,
IBK기업은행,2019-11-19,1,육서영,28.57,16.67,50.0,0.0,23.0,20.0,6.0,2.0,16.0,3.0,7,L,0.1153846153846153,1,,,,
IBK기업은행,2019-11-19,1,김해빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,L,0.0,0,,,,
IBK기업은행,2019-11-19,1,박상미,0.0,0.0,0.0,0.0,32.0,28.0,9.0,1.0,0.0,0.0,0,Li,0.0,0,,,,
IBK기업은행,2019-11-19,1,이나연,0.0,0.0,0.0,0.0,13.0,12.0,124.0,50.0,9.0,0.0,3,S,0.0,1,,,,
IBK기업은행,2019-11-19,1,전하리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
현대건설,2019-11-19,0,고예림,42.42,23.53,60.0,0.0,18.0,14.0,2.0,0.0,8.0,2.0,4,L,0.2077922077922078,1,,,,
현대건설,2019-11-19,0,정지윤,50.0,50.0,50.0,0.0,7.0,6.0,2.0,0.0,16.0,1.0,4,C,0.1948051948051948,1,,,,
현대건설,2019-11-19,0,양효진,41.94,43.48,0.0,0.0,3.0,3.0,4.0,2.0,17.0,1.0,6,C,0.1818181818181818,1,,,,
현대건설,2019-11-19,0,황민경,24.32,35.29,16.67,0.0,26.0,22.0,2.0,0.0,6.0,0.0,6,L,0.1168831168831168,1,,,,
현대건설,2019-11-19,0,황연주,25.0,21.43,60.0,0.0,26.0,22.0,5.0,1.0,14.0,1.0,5,R,0.1038961038961039,1,,,,
현대건설,2019-11-19,0,이다영,66.67,66.67,0.0,0.6,13.0,9.0,150.0,50.0,11.0,3.0,2,S,0.1038961038961039,1,,,,
현대건설,2019-11-19,0,이다현,36.36,42.86,0.0,0.2,1.0,1.0,2.0,0.0,8.0,2.0,1,C,0.0909090909090909,0,,,,
현대건설,2019-11-19,0,고유민,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
현대건설,2019-11-19,0,김연견,0.0,0.0,0.0,0.0,22.0,20.0,12.0,2.0,0.0,0.0,0,Li,0.0,0,,,,
GS칼텍스,2019-11-20,1,러츠,51.35,54.17,40.0,0.33,9.0,8.0,1.0,0.0,12.0,1.0,6,R,0.3818181818181818,1,,,,
GS칼텍스,2019-11-20,1,강소휘,33.33,31.25,33.33,1.33,15.0,12.0,4.0,3.0,3.0,1.0,4,L,0.2545454545454545,1,,,,
GS칼텍스,2019-11-20,1,박혜민,47.62,50.0,50.0,0.0,5.0,4.0,0.0,0.0,4.0,1.0,4,L,0.2,1,,,,
GS칼텍스,2019-11-20,1,한수지,28.57,100.0,0.0,0.33,3.0,1.0,2.0,0.0,12.0,4.0,1,C,0.1272727272727272,1,,,,
GS칼텍스,2019-11-20,1,김현정,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,11.0,1.0,0,C,0.0181818181818181,1,,,,
GS칼텍스,2019-11-20,1,안혜진,100.0,100.0,0.0,0.0,3.0,1.0,19.0,7.0,1.0,0.0,0,S,0.0181818181818181,0,,,,
GS칼텍스,2019-11-20,1,이고은,0.0,0.0,0.0,0.0,9.0,7.0,66.0,25.0,6.0,0.0,1,S,0.0,1,,,,
GS칼텍스,2019-11-20,1,한다혜,0.0,0.0,0.0,0.0,24.0,23.0,6.0,3.0,0.0,0.0,0,Li,0.0,0,,,,
한국도로공사,2019-11-20,0,박정아,26.47,30.0,42.86,0.33,7.0,4.0,7.0,0.0,4.0,1.0,6,L,0.4230769230769231,1,,,,
한국도로공사,2019-11-20,0,문정원,50.0,33.33,62.5,1.0,8.0,8.0,2.0,0.0,4.0,0.0,3,R,0.3461538461538461,1,,,,
한국도로공사,2019-11-20,0,하혜진,8.33,0.0,0.0,0.0,4.0,4.0,1.0,1.0,9.0,1.0,1,L,0.0769230769230769,0,,,,
한국도로공사,2019-11-20,0,전새얀,40.0,0.0,66.67,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0,L,0.0769230769230769,0,,,,
한국도로공사,2019-11-20,0,이효희,0.0,0.0,0.0,0.0,10.0,9.0,61.0,19.0,2.0,1.0,1,S,0.0384615384615384,1,,,,
한국도로공사,2019-11-20,0,정선아,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,9.0,1.0,5,C,0.0384615384615384,0,,,,
한국도로공사,2019-11-20,0,임명옥,0.0,0.0,0.0,0.0,21.0,16.0,12.0,2.0,0.0,0.0,1,Li,0.0,0,,,,
흥국생명,2019-11-21,1,이재영,45.45,42.5,14.29,0.25,22.0,18.0,7.0,3.0,14.0,2.0,5,L,0.4024390243902439,1,,,,
흥국생명,2019-11-21,1,이한비,48.15,50.0,50.0,0.75,13.0,12.0,3.0,0.0,6.0,1.0,4,L,0.2073170731707317,1,,,,
흥국생명,2019-11-21,1,김미연,40.0,35.71,27.27,0.75,15.0,13.0,6.0,3.0,8.0,0.0,3,R,0.1829268292682926,1,,,,
흥국생명,2019-11-21,1,이주아,42.11,62.5,0.0,0.25,7.0,7.0,1.0,0.0,19.0,1.0,2,C,0.1219512195121951,1,,,,
흥국생명,2019-11-21,1,조송화,33.33,33.33,0.0,0.0,15.0,11.0,125.0,48.0,6.0,2.0,1,S,0.0365853658536585,1,,,,
흥국생명,2019-11-21,1,김세영,33.33,33.33,0.0,0.0,6.0,6.0,2.0,1.0,12.0,0.0,1,C,0.024390243902439,1,,,,
흥국생명,2019-11-21,1,박현주,20.0,0.0,25.0,0.25,5.0,5.0,0.0,0.0,2.0,0.0,1,L,0.024390243902439,0,,,,
흥국생명,2019-11-21,1,김해란,0.0,0.0,0.0,0.0,26.0,22.0,14.0,5.0,0.0,0.0,0,Li,0.0,0,,,,
흥국생명,2019-11-21,1,신연경,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0,L,0.0,0,,,,
KGC인삼공사,2019-11-21,0,디우프,47.76,48.48,57.14,0.25,10.0,6.0,3.0,0.0,12.0,0.0,5,R,0.559322033898305,1,,,,
KGC인삼공사,2019-11-21,0,최은지,22.73,18.18,30.0,1.0,9.0,7.0,9.0,2.0,5.0,0.0,4,L,0.135593220338983,0,,,,
KGC인삼공사,2019-11-21,0,박은진,28.57,33.33,0.0,0.0,8.0,8.0,2.0,0.0,12.0,2.0,1,C,0.1016949152542373,1,,,,
